ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
103074,Wayne William Roycroft,M,38.0,182.0,73.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",
103074,Wayne William Roycroft,M,38.0,182.0,73.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",
103075,Bronwyn Elizabeth Roye (-Porter),F,26.0,180.0,76.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Double Sculls,
103075,Bronwyn Elizabeth Roye (-Porter),F,26.0,180.0,76.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Quadruple Sculls,
103075,Bronwyn Elizabeth Roye (-Porter),F,30.0,180.0,76.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Double Sculls,
103079,Aaron John Royle,M,26.0,180.0,67.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,
103188,"Anneliese ""Annie"" Rubie",F,24.0,171.0,58.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,
103188,"Anneliese ""Annie"" Rubie",F,24.0,171.0,58.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,
103258,Priscilla Ruddle,F,24.0,183.0,85.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,
103335,Ian Ruff,M,29.0,170.0,71.0,Australia,AUS,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Two Person Dinghy,Bronze
103441,Nikita Rukavytsya,M,21.0,183.0,77.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,
103449,Norman Rule,M,28.0,172.0,60.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",
103449,Norman Rule,M,28.0,172.0,60.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
103449,Norman Rule,M,32.0,172.0,60.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",
103449,Norman Rule,M,32.0,172.0,60.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
103449,Norman Rule,M,36.0,172.0,60.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
103459,"Terence Douglas ""Terry"" Rumbel",M,33.0,185.0,100.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Shooting,Shooting Mixed Trap,
103575,Daniel Rusitovic,M,24.0,178.0,100.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Half-Heavyweight,
103599,Angela Mary Russell (-Harris),F,17.0,178.0,60.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,
103599,Angela Mary Russell (-Harris),F,17.0,178.0,60.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
103599,Angela Mary Russell (-Harris),F,17.0,178.0,60.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
103606,Dion Russell,M,21.0,180.0,70.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 20 kilometres Walk,
103606,Dion Russell,M,25.0,180.0,70.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 20 kilometres Walk,
103606,Dion Russell,M,25.0,180.0,70.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 50 kilometres Walk,
103617,John Frederick Russell,M,24.0,,,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Marathon,
103646,Monette Simone Russo,F,16.0,149.0,40.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,
103646,Monette Simone Russo,F,16.0,149.0,40.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Team All-Around,
103646,Monette Simone Russo,F,16.0,149.0,40.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Floor Exercise,
103646,Monette Simone Russo,F,16.0,149.0,40.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Horse Vault,
103646,Monette Simone Russo,F,16.0,149.0,40.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Uneven Bars,
103646,Monette Simone Russo,F,16.0,149.0,40.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Balance Beam,
103709,Adam Rutter,M,21.0,170.0,58.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 50 kilometres Walk,
103709,Adam Rutter,M,25.0,170.0,58.0,Australia,AUS,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 20 kilometres Walk,
103728,Marguerite Isabelle Ruygrok (-Jenkins),F,17.0,,,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 200 metres Breaststroke,
103728,Marguerite Isabelle Ruygrok (-Jenkins),F,17.0,,,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
103765,Anthony Ryan,M,29.0,185.0,100.0,Australia-1,AUS,2010 Winter,2010,Winter,Vancouver,Bobsleigh,Bobsleigh Men's Two,
103768,Christian Ryan,M,23.0,188.0,84.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Silver
103775,Heath Ryan,M,50.0,182.0,74.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Dressage, Individual",
103775,Heath Ryan,M,50.0,182.0,74.0,Greenoaks Dundee,AUS,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Dressage, Team",
103778,Jaime Ryan,F,22.0,175.0,68.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Two Person Dinghy,
103781,John Sydney Ryan,M,20.0,,,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 100 metres Freestyle,
103781,John Sydney Ryan,M,20.0,,,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
103781,John Sydney Ryan,M,20.0,,,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
103783,Linda Maree Ryan,F,34.0,165.0,53.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Women's Air Pistol, 10 metres",
103783,Linda Maree Ryan,F,34.0,165.0,53.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Women's Sporting Pistol, 25 metres",
103783,Linda Maree Ryan,F,37.0,165.0,53.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Women's Air Pistol, 10 metres",
103786,"Matthew ""Matt"" Ryan",M,24.0,194.0,90.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Fours,Silver
103786,"Matthew ""Matt"" Ryan",M,28.0,194.0,90.0,Australia,AUS,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,
103787,"Matthew Morgan ""Matt"" Ryan",M,28.0,182.0,70.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Gold
103787,"Matthew Morgan ""Matt"" Ryan",M,28.0,182.0,70.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
103787,"Matthew Morgan ""Matt"" Ryan",M,36.0,182.0,70.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
103788,Michael A. B. Ryan,M,22.0,177.0,70.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 400 metres Hurdles,
103795,Noel Philip Ryan,M,,178.0,,Australia,AUS,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,
103795,Noel Philip Ryan,M,,178.0,,Australia,AUS,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Freestyle,
103795,Noel Philip Ryan,M,,178.0,,Australia,AUS,1932 Summer,1932,Summer,Los Angeles,Swimming,"Swimming Men's 1,500 metres Freestyle",
103800,Sarah Michelle Ryan,F,19.0,173.0,65.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 50 metres Freestyle,
103800,Sarah Michelle Ryan,F,19.0,173.0,65.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Freestyle,
103800,Sarah Michelle Ryan,F,19.0,173.0,65.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
103800,Sarah Michelle Ryan,F,19.0,173.0,65.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
103800,Sarah Michelle Ryan,F,23.0,173.0,65.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 50 metres Freestyle,
103800,Sarah Michelle Ryan,F,23.0,173.0,65.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Freestyle,
103800,Sarah Michelle Ryan,F,23.0,173.0,65.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
103800,Sarah Michelle Ryan,F,23.0,173.0,65.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
103800,Sarah Michelle Ryan,F,27.0,173.0,65.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
103807,"William ""Will"" Ryan",M,27.0,193.0,75.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Two Person Dinghy,Silver
103839,Leanne Rycroft,F,19.0,152.0,45.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Individual All-Around,
103839,Leanne Rycroft,F,19.0,152.0,45.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Floor Exercise,
103839,Leanne Rycroft,F,19.0,152.0,45.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Horse Vault,
103839,Leanne Rycroft,F,19.0,152.0,45.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Uneven Bars,
103839,Leanne Rycroft,F,19.0,152.0,45.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Balance Beam,
103847,Kristie-Anne Ryder,F,18.0,162.0,52.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Judo,Judo Women's Half-Lightweight,
103890,Colin Stirling Ryrie,M,26.0,189.0,85.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Sailing,Sailing Mixed One Person Dinghy,
103890,Colin Stirling Ryrie,M,34.0,189.0,85.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Sailing,Sailing Mixed One Person Dinghy,
103918,Carl Edgard Ryves,M,28.0,185.0,75.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,
104221,Amy Elizabeth Safe (-Gillett),F,20.0,179.0,70.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,
104272,"Hedwig Annemarie ""Heidi"" Sager (-Beard)",F,20.0,178.0,70.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",
104272,"Hedwig Annemarie ""Heidi"" Sager (-Beard)",F,20.0,178.0,70.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",
104628,Edward Salas,M,23.0,172.0,65.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Cycling,"Cycling Men's Road Race, Individual",
104760,Cheryl Ann Salisbury,F,26.0,179.0,74.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,
104760,Cheryl Ann Salisbury,F,30.0,179.0,74.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,
104959,"Kathleen Veronica ""Kathy"" Sambell (-Wright)",F,29.0,175.0,59.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 4 x 100 metres Relay,
105030,Dane Kevin Sampson,M,25.0,183.0,89.0,Australia,AUS,2012 Summer,2012,Summer,London,Shooting,"Shooting Men's Air Rifle, 10 metres",
105030,Dane Kevin Sampson,M,25.0,183.0,89.0,Australia,AUS,2012 Summer,2012,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",
105030,Dane Kevin Sampson,M,25.0,183.0,89.0,Australia,AUS,2012 Summer,2012,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
105030,Dane Kevin Sampson,M,29.0,183.0,89.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Rifle, 10 metres",
105030,Dane Kevin Sampson,M,29.0,183.0,89.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",
105030,Dane Kevin Sampson,M,29.0,183.0,89.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
105054,Graeme Leslie Samuel,M,20.0,,,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Water Polo,Water Polo Men's Water Polo,
105060,"Daniele ""Dani"" Samuels (-Stevens)",F,20.0,182.0,82.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Discus Throw,
105060,"Daniele ""Dani"" Samuels (-Stevens)",F,24.0,182.0,82.0,Australia,AUS,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Discus Throw,
105060,"Daniele ""Dani"" Samuels (-Stevens)",F,28.0,182.0,82.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Discus Throw,
105306,"William Clifford ""Cliff"" Sander",M,25.0,,,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Football,Football Men's Football,
105335,Nicole Sanderson,F,28.0,182.0,65.0,Australia-1,AUS,2004 Summer,2004,Summer,Athina,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,
105396,Richard Ashley Sands,M,25.0,174.0,73.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",
105396,Richard Ashley Sands,M,25.0,174.0,73.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",
105399,"Bengt Olov ""Ben"" Sandstrom",M,32.0,168.0,68.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Men's Air Pistol, 10 metres",
105399,"Bengt Olov ""Ben"" Sandstrom",M,32.0,168.0,68.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Men's Free Pistol, 50 metres",
105399,"Bengt Olov ""Ben"" Sandstrom",M,36.0,168.0,68.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Men's Air Pistol, 10 metres",
105399,"Bengt Olov ""Ben"" Sandstrom",M,36.0,168.0,68.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Men's Free Pistol, 50 metres",
105399,"Bengt Olov ""Ben"" Sandstrom",M,40.0,168.0,68.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Air Pistol, 10 metres",
105399,"Bengt Olov ""Ben"" Sandstrom",M,40.0,168.0,68.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Free Pistol, 50 metres",
105438,Stephanie Xu Sang,F,21.0,175.0,65.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Women's Singles,
105438,Stephanie Xu Sang,F,21.0,175.0,65.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Women's Team,
105487,George Sanna,M,32.0,181.0,78.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Individual",
105487,George Sanna,M,32.0,181.0,78.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Team",
105487,George Sanna,M,36.0,181.0,78.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Individual",
105487,George Sanna,M,36.0,181.0,78.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Team",
105521,Remo Sansonetti,M,26.0,180.0,73.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",
105521,Remo Sansonetti,M,30.0,180.0,73.0,Australia,AUS,1976 Summer,1976,Summer,Montreal,Cycling,"Cycling Men's Road Race, Individual",
105521,Remo Sansonetti,M,30.0,180.0,73.0,Australia,AUS,1976 Summer,1976,Summer,Montreal,Cycling,Cycling Men's 100 kilometres Team Time Trial,
105521,Remo Sansonetti,M,34.0,180.0,73.0,Australia,AUS,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's Road Race, Individual",
105521,Remo Sansonetti,M,34.0,180.0,73.0,Australia,AUS,1980 Summer,1980,Summer,Moskva,Cycling,Cycling Men's 100 kilometres Team Time Trial,
105522,"Salvatore ""Sal"" Sansonetti",M,30.0,180.0,73.0,Australia,AUS,1976 Summer,1976,Summer,Montreal,Cycling,Cycling Men's 100 kilometres Team Time Trial,
105598,Emeric Stephen Santo,M,,170.0,70.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's Sabre, Team",
105610,Jenna Santoromito,F,21.0,169.0,65.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze
105611,Mia Santoromito,F,23.0,169.0,80.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze
105642,"Manoel Frederick ""Manny"" Santos",M,21.0,162.0,88.5,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Middle-Heavyweight,
105642,"Manoel Frederick ""Manny"" Santos",M,25.0,162.0,88.5,Australia,AUS,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Middle-Heavyweight,
105771,"James Fred Robert ""Dick"" Sargeant",M,28.0,183.0,75.0,Barrenjoey,AUS,1964 Summer,1964,Summer,Tokyo,Sailing,Sailing Mixed 5.5 metres,Gold
105771,"James Fred Robert ""Dick"" Sargeant",M,32.0,183.0,75.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,
105773,Caitlin Sargent-Jones,F,24.0,171.0,60.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,
105810,Kristian Ronald Sarkies,M,21.0,170.0,70.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,
105811,Yurik Sarkisyan,M,34.0,167.0,59.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Bantamweight,
105811,Yurik Sarkisyan,M,39.0,167.0,59.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Featherweight,
106075,Rebecca Sattin,F,23.0,180.0,77.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Quadruple Sculls,Bronze
106183,Pippa Savage,F,27.0,188.0,77.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Single Sculls,
106255,Glen Saville,M,28.0,199.0,100.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Basketball,Basketball Men's Basketball,
106255,Glen Saville,M,32.0,199.0,100.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,
106256,Jane Kara Saville (-White),F,21.0,164.0,52.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 10 kilometres Walk,
106256,Jane Kara Saville (-White),F,25.0,164.0,52.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 20 kilometres Walk,
106256,Jane Kara Saville (-White),F,29.0,164.0,52.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 20 kilometres Walk,Bronze
106256,Jane Kara Saville (-White),F,33.0,164.0,52.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 20 kilometres Walk,
106257,Natalie Saville,F,25.0,160.0,55.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 20 kilometres Walk,
106331,Willi Alfred Sawall,M,38.0,171.0,65.0,Australia,AUS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 50 kilometres Walk,
106331,Willi Alfred Sawall,M,42.0,171.0,65.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 20 kilometres Walk,
106331,Willi Alfred Sawall,M,42.0,171.0,65.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 50 kilometres Walk,
106351,Philip George Sawyer,M,20.0,172.0,79.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",
106357,Kerry Anne Saxby-Junna,F,31.0,166.0,58.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 10 kilometres Walk,
106357,Kerry Anne Saxby-Junna,F,35.0,166.0,58.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 10 kilometres Walk,
106357,Kerry Anne Saxby-Junna,F,39.0,166.0,58.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 20 kilometres Walk,
106382,Neville Merwyn Sayers,M,29.0,177.0,71.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Modern Pentathlon,Modern Pentathlon Men's Individual,
106382,Neville Merwyn Sayers,M,29.0,177.0,71.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Modern Pentathlon,Modern Pentathlon Men's Team,
106382,Neville Merwyn Sayers,M,33.0,177.0,71.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Modern Pentathlon,Modern Pentathlon Men's Individual,
106382,Neville Merwyn Sayers,M,33.0,177.0,71.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Modern Pentathlon,Modern Pentathlon Men's Team,
106382,Neville Merwyn Sayers,M,33.0,177.0,71.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",
106440,"Patrick Gerard ""Pat"" Scammell",M,23.0,189.0,67.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 800 metres,
106440,"Patrick Gerard ""Pat"" Scammell",M,23.0,189.0,67.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 1,500 metres",
106440,"Patrick Gerard ""Pat"" Scammell",M,27.0,189.0,67.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 1,500 metres",
106445,Laetisha Scanlan,F,26.0,163.0,51.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Women's Trap,
106447,James Scanlon,M,20.0,181.0,70.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",
106447,James Scanlon,M,20.0,181.0,70.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
106460,"Edward Richard ""Eddie"" Scarf",M,23.0,180.0,99.0,Australia,AUS,1932 Summer,1932,Summer,Los Angeles,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze
106460,"Edward Richard ""Eddie"" Scarf",M,27.0,180.0,99.0,Australia,AUS,1936 Summer,1936,Summer,Berlin,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",
106461,David Scarfe,M,19.0,178.0,66.0,Australia,AUS,1980 Summer,1980,Summer,Moskva,Cycling,Cycling Men's 100 kilometres Team Time Trial,
106462,Warren James Scarfe,M,19.0,179.0,54.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's 1,000 metres Time Trial",
106462,Warren James Scarfe,M,19.0,179.0,54.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",
106462,Warren James Scarfe,M,23.0,179.0,54.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Cycling,Cycling Men's 100 kilometres Team Time Trial,
106462,Warren James Scarfe,M,23.0,179.0,54.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",
106513,Andrew Schacht,M,31.0,191.0,95.0,Australia-1,AUS,2004 Summer,2004,Summer,Athina,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,
106513,Andrew Schacht,M,35.0,191.0,95.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,
106537,Wendy Lynn Schaeffer,F,21.0,167.0,60.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
106568,Bradley Schafferius,M,28.0,,,Australia,AUS,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed Multihull,
106906,"Jessicah Lee ""Jess"" Schipper",F,17.0,170.0,60.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Butterfly,
106906,"Jessicah Lee ""Jess"" Schipper",F,17.0,170.0,60.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
106906,"Jessicah Lee ""Jess"" Schipper",F,21.0,170.0,60.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Butterfly,Bronze
106906,"Jessicah Lee ""Jess"" Schipper",F,21.0,170.0,60.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Butterfly,Bronze
